time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
66,500101001,9,3,0,1.0
66,500101002,0,15,0,0.0
66,500101003,6,10,0,0.0
66,500101004,2,9,0,0.0
66,500101005,3,13,0,0.0
66,500101006,3,8,0,0.0
66,500101007,2,9,0,0.0
66,500101008,8,9,0,0.0
66,500101010,5,15,0,0.0
66,500101011,3,4,0,0.0
66,500101012,3,5,0,0.0
66,500101014,3,8,0,0.0
66,500101016,2,6,0,0.0
66,500101015,4,10,0,0.0
66,500101017,0,10,0,0.0
66,500101018,3,2,0,0.0
66,500101019,4,11,0,0.0
66,500101020,2,3,0,0.0
66,500101021,2,5,0,-1.0
66,500101023,3,24,0,0.0
66,500101024,3,27,0,0.0
66,500101025,3,9,0,0.0
66,500101026,2,13,0,0.0
66,500101027,5,10,0,0.0
66,500101028,4,16,0,2.0
66,500101029,1,14,0,-2.0
66,500101030,1,14,0,0.0
66,500101031,5,15,0,0.0
66,500101032,17,15,0,0.0
66,500101033,14,6,0,0.0
66,500101034,1,17,0,0.0
66,500101035,3,8,0,0.0
66,500101036,2,18,0,0.0
66,500101037,9,11,0,0.0
66,500101038,1,26,0,0.0
66,500101039,4,24,0,0.0
66,500101040,2,23,0,0.0
66,500101041,5,16,0,0.0
66,500101042,6,9,0,0.0
66,500101091,4,21,0,0.0
66,500101092,4,9,0,0.0
66,500101093,1,14,0,0.0
66,500106001,6,14,0,-1.0
66,500106002,3,17,0,0.0
66,500106003,7,5,0,0.0
66,500106004,4,8,0,2.0
66,500101013,7,2,0,1.0
66,500101009,8,8,4,0.0
66,500101022,21,13,0,-1.0
66,500101094,9,14,0,0.0
66,500119076,0,10,0,-1.0
66,500119051,1,26,0,0.0
66,500119066,1,19,0,0.0
66,500119050,0,20,0,0.0
66,500119062,2,10,0,0.0
66,500119087,1,29,0,0.0
66,500119090,2,18,0,1.0
66,500119064,3,7,0,0.0
66,500119077,2,54,0,0.0
66,500119085,2,12,0,0.0
66,500119008,1,9,0,0.0
66,500119052,2,14,0,0.0
66,500119074,2,8,0,0.0
66,500119075,1,39,0,0.0
66,500119086,2,8,0,0.0
66,500119005,18,19,0,0.0
66,500119072,1,11,0,0.0
66,500119073,0,10,0,0.0
66,500119080,2,8,0,0.0
66,500119009,18,12,0,0.0
66,500119048,1,52,0,0.0
66,500119068,0,10,0,0.0
66,500119070,5,20,0,0.0
66,500119044,2,8,0,0.0
66,500119054,1,9,0,0.0
66,500119046,1,10,0,0.0
66,500119043,14,28,0,0.0
66,500119078,2,8,0,0.0
66,500119058,5,5,0,2.0
66,500119060,3,9,0,0.0
66,500119071,2,17,0,0.0
66,500119079,7,12,0,0.0
66,500119056,5,5,0,0.0
66,500119082,2,8,0,0.0
66,500119055,3,7,0,0.0
66,500119045,1,12,0,0.0
66,500119069,1,9,0,0.0
66,500119083,1,17,0,-1.0
66,500119007,11,7,0,-1.0
66,500119047,1,9,0,0.0
66,500119057,1,9,0,0.0
66,500119061,2,25,0,0.0
66,500119006,14,18,0,0.0
66,500119059,2,18,0,0.0
66,500119065,5,5,0,0.0
66,500119067,2,24,0,1.0
66,500119088,1,18,0,0.0
66,500119089,1,9,0,0.0
66,500119049,2,28,0,0.0
66,500119063,1,9,0,0.0
66,500119081,2,9,0,0.0
66,500119053,0,19,0,0.0
66,500119084,1,9,0,0.0
66,501201002,37,3,0,0.0
66,501201003,13,10,0,0.0
66,501201001,8,15,0,0.0
66,501201004,9,6,0,0.0
66,501208001,5,14,0,0.0
66,501208002,23,6,0,0.0
66,501208003,6,18,0,1.0
66,501208004,2,10,0,0.0
66,501207001,18,26,0,0.0
66,501201005,11,8,0,0.0
66,501201006,8,8,0,0.0
66,501201007,5,14,0,2.0
66,501201008,14,11,0,0.0
66,501201009,4,16,0,0.0
66,501201010,6,4,0,0.0
66,501207002,12,5,0,0.0
66,501207003,7,18,0,0.0
66,501207004,4,6,0,0.0
66,501207005,5,12,0,0.0
66,501207006,6,9,0,0.0
66,501207007,8,11,0,0.0
66,501208005,6,9,0,0.0
66,501208006,15,6,0,0.0
66,501208007,13,17,0,0.0
