time_id,station_no,avalible_spaces,empty_spaces,forbidden_spaces,diff
57,500101001,8,4,0,0.0
57,500101002,0,15,0,0.0
57,500101003,5,11,0,0.0
57,500101004,3,8,0,0.0
57,500101005,3,13,0,0.0
57,500101006,1,10,0,-1.0
57,500101007,3,8,0,0.0
57,500101008,8,9,0,0.0
57,500101010,5,15,0,0.0
57,500101011,2,5,0,0.0
57,500101012,4,4,0,0.0
57,500101014,4,7,0,0.0
57,500101016,1,7,0,0.0
57,500101015,4,10,0,0.0
57,500101017,0,10,0,0.0
57,500101018,3,2,0,-1.0
57,500101019,4,11,0,0.0
57,500101020,3,2,0,0.0
57,500101021,5,2,0,0.0
57,500101023,3,24,0,0.0
57,500101024,2,28,0,0.0
57,500101025,2,10,0,0.0
57,500101026,1,14,0,0.0
57,500101027,5,10,0,0.0
57,500101028,1,19,0,0.0
57,500101029,2,13,0,0.0
57,500101030,1,14,0,0.0
57,500101031,5,15,0,0.0
57,500101032,19,13,0,0.0
57,500101033,15,5,0,0.0
57,500101034,1,17,0,0.0
57,500101035,2,9,0,0.0
57,500101036,2,18,0,0.0
57,500101037,11,9,0,0.0
57,500101038,1,26,0,0.0
57,500101039,4,24,0,0.0
57,500101040,2,23,0,0.0
57,500101041,6,15,0,0.0
57,500101042,6,9,0,0.0
57,500101091,6,19,0,0.0
57,500101092,4,9,0,0.0
57,500101093,2,13,0,0.0
57,500106001,7,13,0,0.0
57,500106002,3,17,0,-1.0
57,500106003,7,5,0,0.0
57,500106004,2,10,0,0.0
57,500101013,3,6,0,2.0
57,500101009,8,8,4,0.0
57,500101022,30,4,0,0.0
57,500101094,10,13,0,0.0
57,500119076,2,8,0,0.0
57,500119051,1,26,0,0.0
57,500119066,0,20,0,0.0
57,500119050,0,20,0,0.0
57,500119062,2,10,0,0.0
57,500119087,0,30,0,0.0
57,500119090,1,19,0,0.0
57,500119064,2,8,0,0.0
57,500119077,2,54,0,0.0
57,500119085,1,13,0,0.0
57,500119008,1,9,0,0.0
57,500119052,3,13,0,0.0
57,500119074,2,8,0,0.0
57,500119075,1,39,0,0.0
57,500119086,2,8,0,0.0
57,500119005,18,19,0,0.0
57,500119072,2,10,0,0.0
57,500119073,0,10,0,0.0
57,500119080,1,9,0,0.0
57,500119009,20,10,0,-1.0
57,500119048,1,52,0,0.0
57,500119068,2,8,0,0.0
57,500119070,5,20,0,0.0
57,500119044,2,8,0,0.0
57,500119054,1,9,0,0.0
57,500119046,2,9,0,0.0
57,500119043,17,25,0,0.0
57,500119078,2,8,0,0.0
57,500119058,1,9,0,0.0
57,500119060,2,10,0,0.0
57,500119071,2,17,0,0.0
57,500119079,7,12,0,0.0
57,500119056,5,5,0,0.0
57,500119082,2,8,0,0.0
57,500119055,3,7,0,0.0
57,500119045,1,12,0,0.0
57,500119069,1,9,0,0.0
57,500119083,1,17,0,0.0
57,500119007,12,6,0,0.0
57,500119047,1,9,0,0.0
57,500119057,1,9,0,0.0
57,500119061,2,25,0,0.0
57,500119006,14,18,0,0.0
57,500119059,2,18,0,0.0
57,500119065,5,5,0,0.0
57,500119067,0,26,0,0.0
57,500119088,1,18,0,0.0
57,500119089,1,9,0,0.0
57,500119049,2,28,0,0.0
57,500119063,1,9,0,0.0
57,500119081,2,9,0,0.0
57,500119053,0,19,0,0.0
57,500119084,1,9,0,0.0
57,501201002,37,3,0,0.0
57,501201003,13,10,0,0.0
57,501201001,9,14,0,0.0
57,501201004,9,6,0,0.0
57,501208001,5,14,0,0.0
57,501208002,23,6,0,0.0
57,501208003,5,19,0,0.0
57,501208004,2,10,0,0.0
57,501207001,17,27,0,0.0
57,501201005,11,8,0,0.0
57,501201006,9,7,0,0.0
57,501201007,2,17,0,0.0
57,501201008,15,10,0,0.0
57,501201009,5,15,0,0.0
57,501201010,6,4,0,0.0
57,501207002,12,5,0,0.0
57,501207003,6,19,0,0.0
57,501207004,4,6,0,0.0
57,501207005,7,10,0,0.0
57,501207006,6,9,0,0.0
57,501207007,7,12,0,0.0
57,501208005,7,8,0,0.0
57,501208006,15,6,0,0.0
57,501208007,12,18,0,0.0
57,501208008,9,8,0,-1.0
57,501208009,20,10,0,0.0
57,501208010,4,11,0,0.0
57,501205001,7,10,0,0.0
57,501203001,4,16,0,0.0
57,501203002,4,19,0,0.0
57,501203003,2,19,0,0.0
57,501203004,5,10,0,0.0
57,501203005,14,6,0,0.0
57,501203006,8,7,0,0.0
57,501203007,9,6,0,0.0
57,501203008,13,3,0,0.0
57,501201011,10,12,0,0.0
57,501201012,6,12,0,-1.0
57,501205002,16,18,0,0.0
57,501205003,14,5,0,0.0
57,501208011,7,10,0,0.0
57,501203009,7,7,0,0.0
57,501207008,15,3,0,0.0
57,501207009,10,10,0,0.0
57,501208012,22,8,0,0.0
57,501207010,9,6,0,0.0
57,501207011,5,11,0,0.0
57,501207012,14,1,7,0.0
57,501203010,24,8,0,0.0
57,501203011,11,2,0,0.0
57,501203012,10,7,0,0.0
57,501212001,11,5,0,0.0
57,501207013,13,7,0,0.0
57,501207014,1,19,0,0.0
57,501201013,2,20,0,0.0
57,501201014,7,12,0,0.0
57,501207015,5,11,0,0.0
57,501207016,2,24,0,0.0
57,501207017,1,22,0,0.0
57,501207018,5,10,0,0.0
57,501207019,2,16,0,0.0
57,501208013,17,3,0,0.0
57,501208014,8,11,0,0.0
57,501208015,8,7,0,0.0
57,501208016,5,12,0,0.0
57,501207020,7,12,0,0.0
57,501207021,3,12,0,0.0
57,501207022,10,13,0,-1.0
57,501203013,8,7,0,0.0
57,501207023,13,3,0,-2.0
57,501207024,6,14,0,0.0
57,501207025,4,10,0,0.0
57,501208017,5,10,0,0.0
57,501203014,10,6,0,0.0
57,501203015,11,1,0,0.0
57,501205004,10,7,0,0.0
57,501205005,6,16,0,0.0
57,501205006,16,1,0,0.0
57,501205007,8,4,0,0.0
57,501207026,6,10,0,2.0
57,501207027,16,2,0,0.0
57,501208018,9,6,0,0.0
57,501208019,13,3,0,0.0
57,501208020,5,16,0,0.0
57,501208021,4,13,0,0.0
57,501208022,9,6,0,0.0
57,501208023,1,28,0,0.0
57,501212002,5,8,0,0.0
57,501212003,9,6,0,-1.0
57,501212004,9,7,0,0.0
57,501203016,10,7,0,0.0
57,501203017,6,36,0,0.0
57,501203018,0,14,0,0.0
57,501203019,9,6,0,0.0
57,501203020,1,32,0,0.0
57,501203021,10,10,0,0.0
57,501203022,14,4,0,0.0
57,501207030,4,45,0,0.0
57,501205008,7,7,0,0.0
57,501207028,8,48,0,0.0
57,501201015,4,21,0,0.0
57,501205009,1,24,0,0.0
57,501207036,7,8,0,0.0
57,501207031,11,5,0,0.0
57,501203023,6,12,0,-1.0
57,501203024,4,13,0,-1.0
57,501207032,1,15,0,0.0
57,501202001,6,8,0,0.0
57,501203025,4,47,4,0.0
57,501203026,7,8,0,0.0
57,501212005,12,3,0,0.0
57,501212006,0,15,0,0.0
57,501212007,5,11,0,0.0
57,501212008,7,5,0,0.0
57,501207033,19,2,0,-1.0
57,501207034,10,14,0,0.0
57,501207035,7,14,0,0.0
57,501203027,5,10,0,0.0
57,501206001,2,46,0,0.0
57,501206002,1,17,0,0.0
57,501201016,18,8,0,0.0
57,501203028,7,19,0,0.0
57,501203029,30,3,0,0.0
57,501205010,4,10,0,0.0
57,501205011,22,8,0,0.0
57,501203030,3,27,0,0.0
57,501203031,1,16,0,0.0
57,501203032,18,1,0,0.0
57,501203033,10,18,0,0.0
57,501206003,11,33,0,0.0
57,501212009,4,13,0,0.0
57,501202002,19,8,0,0.0
57,501204001,12,13,0,0.0
57,501204002,1,12,0,0.0
57,501206004,10,12,0,0.0
57,501202003,0,30,0,0.0
57,501203034,14,9,0,0.0
57,501203035,13,4,0,0.0
57,501203036,29,1,0,0.0
57,501203037,1,19,0,0.0
57,501203038,11,4,0,0.0
57,501205012,4,16,0,0.0
57,501202004,10,9,0,0.0
57,501202005,13,13,0,0.0
57,501202006,7,9,0,0.0
57,501206005,6,28,0,0.0
57,501206006,13,4,0,0.0
57,501202007,1,18,0,0.0
57,501203039,6,6,0,0.0
57,501203040,0,0,0,0.0
57,501205013,8,13,0,0.0
57,501212010,7,5,0,0.0
57,501209001,10,28,0,0.0
57,501203041,25,0,0,0.0
57,501206007,6,10,0,0.0
57,501202008,10,4,0,0.0
57,501209002,19,1,0,0.0
57,501208024,18,3,0,0.0
57,501212011,11,19,0,0.0
57,501202009,10,6,0,0.0
57,501202010,1,21,0,0.0
57,501207037,8,8,0,0.0
57,501209003,14,0,0,0.0
57,501203042,11,6,0,0.0
57,501205014,19,3,0,0.0
57,501202011,10,5,0,0.0
57,501206008,6,11,0,0.0
57,501207038,10,6,0,0.0
57,501207039,2,19,0,0.0
57,501205015,9,0,0,0.0
57,501203043,10,26,0,0.0
57,501203044,7,22,0,0.0
57,501209004,15,0,0,0.0
57,501207040,1,14,0,0.0
57,501203045,11,6,0,0.0
57,501202012,19,1,0,0.0
57,501209005,1,9,0,0.0
57,501209006,12,6,0,0.0
57,501202013,3,14,0,0.0
57,501202014,3,15,0,0.0
57,501206009,12,5,0,0.0
57,501206010,13,2,0,0.0
57,501202015,10,6,0,0.0
