week,hour,station_no,rent,lend,time_id
0,0,500101001,2,3,0-0
0,1,500101001,0,1,0-1
0,2,500101001,1,0,0-2
0,3,500101001,0,0,0-3
0,4,500101001,0,0,0-4
0,5,500101001,0,0,0-5
0,6,500101001,2,3,0-6
0,7,500101001,13,8,0-7
0,8,500101001,7,18,0-8
0,9,500101001,4,4,0-9
0,10,500101001,3,3,0-10
0,11,500101001,2,1,0-11
0,12,500101001,5,6,0-12
0,13,500101001,5,4,0-13
0,14,500101001,8,8,0-14
0,15,500101001,15,7,0-15
0,16,500101001,16,13,0-16
0,17,500101001,6,17,0-17
0,18,500101001,16,12,0-18
0,19,500101001,13,13,0-19
0,20,500101001,4,8,0-20
0,21,500101001,18,3,0-21
0,22,500101001,10,12,0-22
0,23,500101001,7,14,0-23
1,0,500101001,2,2,1-0
1,1,500101001,2,0,1-1
1,2,500101001,1,2,1-2
1,3,500101001,0,0,1-3
1,4,500101001,0,0,1-4
1,5,500101001,0,1,1-5
1,6,500101001,2,3,1-6
1,7,500101001,15,10,1-7
1,8,500101001,8,18,1-8
1,9,500101001,0,1,1-9
1,10,500101001,9,9,1-10
1,16,500101001,14,15,1-16
1,17,500101001,22,15,1-17
1,18,500101001,7,17,1-18
1,19,500101001,7,6,1-19
1,20,500101001,13,8,1-20
1,21,500101001,10,11,1-21
1,22,500101001,12,12,1-22
1,23,500101001,10,15,1-23
2,0,500101001,3,2,2-0
2,1,500101001,8,0,2-1
2,2,500101001,0,0,2-2
2,3,500101001,0,0,2-3
2,4,500101001,0,0,2-4
2,5,500101001,1,0,2-5
2,6,500101001,1,6,2-6
2,7,500101001,14,14,2-7
2,8,500101001,15,20,2-8
2,9,500101001,2,2,2-9
2,10,500101001,11,5,2-10
2,11,500101001,2,7,2-11
2,12,500101001,5,4,2-12
2,13,500101001,4,6,2-13
2,14,500101001,16,7,2-14
2,15,500101001,6,14,2-15
2,16,500101001,11,7,2-16
2,17,500101001,22,10,2-17
2,18,500101001,11,15,2-18
2,19,500101001,16,13,2-19
2,20,500101001,11,14,2-20
2,21,500101001,12,17,2-21
2,22,500101001,19,23,2-22
2,23,500101001,12,16,2-23
3,0,500101001,5,3,3-0
3,1,500101001,0,0,3-1
3,2,500101001,4,0,3-2
3,3,500101001,0,0,3-3
3,4,500101001,0,0,3-4
3,5,500101001,0,0,3-5
3,6,500101001,2,2,3-6
3,7,500101001,9,7,3-7
3,8,500101001,7,15,3-8
3,9,500101001,1,2,3-9
3,10,500101001,13,13,3-10
3,11,500101001,2,2,3-11
3,12,500101001,5,4,3-12
3,13,500101001,3,4,3-13
3,14,500101001,7,5,3-14
3,15,500101001,7,8,3-15
3,16,500101001,20,4,3-16
3,17,500101001,18,24,3-17
3,18,500101001,8,17,3-18
3,19,500101001,15,8,3-19
3,20,500101001,6,6,3-20
3,21,500101001,10,15,3-21
3,22,500101001,4,7,3-22
3,23,500101001,10,7,3-23
4,0,500101001,6,4,4-0
4,1,500101001,1,2,4-1
4,2,500101001,0,0,4-2
4,3,500101001,0,0,4-3
4,4,500101001,0,0,4-4
4,5,500101001,3,0,4-5
4,6,500101001,1,4,4-6
4,7,500101001,14,6,4-7
4,8,500101001,6,19,4-8
4,9,500101001,5,5,4-9
4,10,500101001,17,8,4-10
4,11,500101001,1,10,4-11
4,12,500101001,4,4,4-12
4,13,500101001,10,9,4-13
4,14,500101001,9,7,4-14
4,15,500101001,20,7,4-15
4,16,500101001,10,21,4-16
4,17,500101001,16,14,4-17
4,18,500101001,12,19,4-18
4,19,500101001,8,7,4-19
4,20,500101001,10,8,4-20
4,21,500101001,5,8,4-21
4,22,500101001,5,4,4-22
4,23,500101001,16,11,4-23
5,0,500101001,13,16,5-0
5,1,500101001,1,0,5-1
5,2,500101001,7,1,5-2
5,3,500101001,0,1,5-3
5,4,500101001,0,0,5-4
5,5,500101001,0,0,5-5
5,6,500101001,3,3,5-6
5,7,500101001,5,6,5-7
5,8,500101001,11,19,5-8
5,9,500101001,5,4,5-9
5,10,500101001,16,6,5-10
5,11,500101001,12,6,5-11
5,12,500101001,10,23,5-12
5,13,500101001,6,9,5-13
5,14,500101001,11,8,5-14
5,15,500101001,5,7,5-15
5,16,500101001,5,7,5-16
5,17,500101001,16,5,5-17
5,18,500101001,6,15,5-18
5,19,500101001,6,6,5-19
5,20,500101001,13,11,5-20
5,21,500101001,9,10,5-21
5,22,500101001,5,8,5-22
5,23,500101001,23,13,5-23
6,0,500101001,2,6,6-0
6,1,500101001,0,0,6-1
6,2,500101001,0,0,6-2
6,3,500101001,0,0,6-3
6,4,500101001,0,0,6-4
6,5,500101001,4,0,6-5
6,6,500101001,0,3,6-6
6,7,500101001,6,5,6-7
6,8,500101001,11,17,6-8
6,9,500101001,7,9,6-9
6,10,500101001,6,6,6-10
6,11,500101001,10,2,6-11
6,12,500101001,6,7,6-12
6,13,500101001,3,10,6-13
6,14,500101001,4,4,6-14
6,15,500101001,11,7,6-15
6,16,500101001,7,9,6-16
6,17,500101001,16,8,6-17
6,18,500101001,14,11,6-18
6,19,500101001,8,11,6-19
6,20,500101001,3,12,6-20
6,21,500101001,6,6,6-21
6,22,500101001,16,7,6-22
6,23,500101001,8,10,6-23
